,Event Name,SDK version,player_id,Platform,Current Game
2401,Interests_reached,16.5.1,0.0,iOS,bath
2402,TermsConditions_selection_yes,11,0.0,Android,playhouse
2403,AgeScreen_back_btn_clk,10,0.0,Android,superstore
2404,GetStarted_reached,10,0.0,Android,superstore
2405,GetStarted_Carousel_moves,10,0.0,Android,superstore
2406,VideoScreen_Reached,16.5.1,2886728.0,iPadOS,streetsoccer
2407,first_app_open,13,0.0,Android,playhouse
2408,OnBoardingErrorPopUp,10,0.0,Android,superstore
2409,Interests_continueClk,10,0.0,Android,superstore
2410,PickSubject_continue,10,0.0,Android,superstore
2411,EnterEmail_reached,10,0.0,Android,superstore
2412,SplashLocalAnimationVideo_reached,13,0.0,Android,playhouse
2413,SkidosAndroidPermissionScreen_reached,9,0.0,Android,wonderworld
2414,Interests_continueClk,16.2,0.0,iOS,bath
2415,PickSubject_reached,16.2,0.0,iOS,bath
2416,GamePlay_BathroomExitBtnClk,16.5.1,3192876.0,iOS,bath
2417,OnBoardingErrorPopUp,12,0.0,Android,superstore
2418,GetAGrownUpScreen_reached,16.5.1,2828987.0,iPadOS,carwash
2419,GrownUpSoundPlay,16.5.1,2828987.0,iPadOS,carwash
2420,EnterEmail_continueClk,11,0.0,Android,playhouse
2421,first_app_open,11,0.0,Android,superstore
2422,SplashLocalAnimationVideo_reached,11,0.0,Android,superstore
2423,GameOpened,16.4,2174874.0,iPadOS,doctor
2424,HomeScreen_Reached,16.4,2174874.0,iPadOS,doctor
2425,homescreen_tutorial_seen,16.4,2174874.0,iPadOS,doctor
2426,GamePlay_DressSceneReached,14.6,3184881.0,iOS,bath
2427,LoginScreen_showPasswordClk,13,0.0,Android,superstore
2428,PreschoolLetterTracingScreen_Home_Btn_Clk,15.7.1,1818687.0,iPadOS,playhouse
2429,GetStarted_btnClk,10,0.0,Android,superstore
2430,AgeScreen_Reached,10,0.0,Android,superstore
2431,homescreen_tutorial_next_btnclck,16.5.1,3184292.0,iOS,bakery
2432,GamePlay_DressSceneReached,14.6,3184881.0,iOS,bath
2433,GetStarted_Carousel_moves,16.5.1,0.0,iOS,bath
2434,GetStarted_reached,16.5.1,0.0,iOS,bath
2435,AgeScreen_AgeScrolled,11,0.0,Android,superstore
2436,HomeScreen_SubscriptionBtnClk,16.5.1,1991823.0,iOS,bath
2437,VideoScreen_VideoBtn_Clicked,16.5.1,2886728.0,iPadOS,streetsoccer
2438,homescreen_tutorial_next_btnclck,16.5.1,3184292.0,iOS,bakery
2439,SubscriptionScreen_Reached,16.5.1,1991823.0,iOS,bath
2440,GetStarted_btnClk,10,0.0,Android,superstore
2441,GetStarted_Carousel_moves,11,0.0,Android,playhouse
2442,AgeScreen_Reached,10,0.0,Android,superstore
2443,GetStarted_Carousel_moves,13,0.0,Android,wonderworld
2444,PickAvatar_continueClk,16.3.1,3192969.0,iPadOS,doctor
2445,GetStarted_btnClk,13,0.0,Android,wonderworld
2446,PlayerUpdatedSuccess,16.3.1,3192969.0,iPadOS,doctor
2447,AgeScreen_Reached,13,0.0,Android,wonderworld
2448,GameOpened,16.3.1,3192969.0,iPadOS,doctor
2449,HomeScreen_Reached,16.3.1,3192969.0,iPadOS,doctor
2450,homescreen_tutorial_seen,16.3.1,3192969.0,iPadOS,doctor
2451,AgeScreen_Sel_btn_clk,10,0.0,Android,superstore
2452,AgeScreen_Continue_btn_clk,10,0.0,Android,superstore
2453,Interests_reached,10,0.0,Android,superstore
2454,HomeScrCardSwiped,16.5.1,2738993.0,iOS,bath
2455,homescreen_tutorial_next_btnclck,16.5.1,3184292.0,iOS,bakery
2456,homescreen_tutorial_next_btnclck,16.5.1,3184292.0,iOS,bakery
2457,AndroidNativePermissionScreen_reached,9,0.0,Android,wonderworld
2458,homescreen_tutorial_next_btnclck,16.5.1,3184292.0,iOS,bakery
2459,SubscriptionScreen_planClk,16.3.1,3075589.0,iOS,brainycity
2460,ParentalControl_reached,16.3.1,3075589.0,iOS,brainycity
2461,TermsConditions_reached,16.3,0.0,iPadOS,doctor
2462,Interests_continueClk,9,0.0,Android,superstore
2463,AgeScreen_AgeSelected_cont_btn_clk,11,0.0,Android,superstore
2464,EnterEmail_backClk,13,0.0,Android,superstore
2465,PickSubject_reached,13,0.0,Android,superstore
2466,homescreen_tutorial_next_btnclck,16.5.1,3184292.0,iOS,bakery
2467,ParentalControl_reached,16.5.1,2828987.0,iPadOS,carwash
2468,homescreen_tutorial_next_btnclck,16.5.1,3184292.0,iOS,bakery
2469,first_app_open,10,0.0,Android,playhouse
2470,SplashLocalAnimationVideo_reached,16.5.1,0.0,iPadOS,doctor
2471,Interests_continueClk,10,0.0,Android,superstore
2472,SplashLocalAnimationVideo_reached,10,0.0,Android,playhouse
2473,PickSubject_reached,10,0.0,Android,superstore
2474,HomeScrCardSwiped,16.5.1,2738993.0,iOS,bath
2475,VideoContentLanding,16.5.1,2886728.0,iPadOS,streetsoccer
2476,AgeScreen_AgeSelected_cont_btn_clk,13,0.0,Android,fuzzyhouse
2477,EnterEmail_reached,11,0.0,Android,playhouse
2478,OnBoardingErrorPopUp,11,0.0,Android,playhouse
2479,first_app_open,12,0.0,Android,kidshospital
2480,SplashLocalAnimationVideo_reached,12,0.0,Android,kidshospital
2481,TermsConditions_selection_yes,16.3,0.0,iPadOS,doctor
2482,SubscriptionScreen_videoPlayStart,16.5.1,1991823.0,iOS,bath
2483,AgeScreen_Sel_btn_clk,10,0.0,Android,superstore
2484,OnBoardingErrorPopUp,12,0.0,Android,superstore
2485,OnBoardingErrorPopUp,12,0.0,Android,superstore
2486,HomeScreen_playBtnClk,16.5.1,2738993.0,iOS,bath
2487,InGameScreen_Reached,16.5.1,2738993.0,iOS,bath
2488,PickSubject_continue,10,0.0,Android,superstore
2489,EnterEmail_reached,10,0.0,Android,superstore
2490,ParentalControl_cancel,16.3.1,3075589.0,iOS,brainycity
2491,GamePlay_WashBtnClk,16.2,3002657.0,iOS,bath
2492,EnterEmail_continueClk,16.3,0.0,iPadOS,doctor
2493,AgeScreen_Sel_btn_clk,13,0.0,Android,fuzzyhouse
2494,AgeScreen_Continue_btn_clk,13,0.0,Android,fuzzyhouse
2495,Interests_reached,13,0.0,Android,fuzzyhouse
2496,Interests_backClk,13,0.0,Android,superstore
2497,AgeScreen_Continue_btn_clk,10,0.0,Android,superstore
2498,GamePlay_BathroomExitBtnClk,15.7.5,2742011.0,iPadOS,bath
2499,RegistrationSuccess,16.3,0.0,iPadOS,doctor
2500,AgeScreen_Reached,13,0.0,Android,superstore
2501,LoginScreen_LoginOTP_Btn_Clk,13,0.0,Android,superstore
2502,LoginScreen_LoginOTP_screen_reached,13,0.0,Android,superstore
2503,GamePlay_PlayBtnClk,16.5.1,2738993.0,iOS,bath
2504,DefaultPlayer_Created,16.3,0.0,iPadOS,doctor
2505,PlanScreen_reached,16.3,0.0,iPadOS,doctor
2506,OnBoardingErrorPopUp,10,0.0,Android,superstore
2507,first_app_open,12,0.0,Android,wonderworld
2508,ParentalControl_closeClk,16.5.1,2828987.0,iPadOS,carwash
2509,AndroidpermissionGranted,9,0.0,Android,wonderworld
2510,LoginOTP_NoEmail_ErrorPopup_Reached,13,0.0,Android,superstore
2511,CompulsoryActivityReached,16.2,3002657.0,iOS,bath
2512,HomeScrOverlayActScroll,16.2,3002657.0,iOS,bath
2513,SplashDownloadedVideo_reached,13,0.0,Android,wonderworld
2514,GetStarted_Carousel_moves,16.5.1,0.0,iOS,bath
2515,GameRecommendationInGamePopUP,,1975282.0,,superstore
2516,GameRecommendationHomeScreen,,1975282.0,,superstore
2517,Interests_reached,10,0.0,Android,superstore
2518,PlanScreen_ContinueBtnClk,16.3,3192973.0,iPadOS,doctor
2519,Preschool_letter_clicked,16.5.1,3099045.0,iPadOS,bath
2520,SplashLocalAnimationVideo_reached,15.6.1,0.0,iPadOS,bath
2521,GetStarted_Carousel_moves,11,0.0,Android,playhouse
2522,video_playback_started,16.5.1,2886728.0,iPadOS,streetsoccer
2523,LoginOTP_NoEmail_ErrorPopup_Reached,13,0.0,Android,superstore
2524,LoginOTP_NoEmail_ErrorPopup_Reached,13,0.0,Android,superstore
2525,GamePlay_MushroomSceneCompleted,16.5.1,1980609.0,iOS,doctor
2526,GameOpened,16.5.1,1975282.0,iPadOS,superstore
2527,HomeScreen_Reached,16.5.1,1975282.0,iPadOS,superstore
2528,LoginOTP_NoEmail_ErrorPopup_Reached,13,0.0,Android,superstore
2529,homescreen_tutorial_next_btnclck,16.4,2174874.0,iPadOS,doctor
2530,GetStarted_Carousel_moves,11,0.0,Android,superstore
2531,GetStarted_reached,11,0.0,Android,superstore
2532,RegistrationSuccess,11,0.0,Android,playhouse
2533,LoginOTP_NoEmail_ErrorPopup_Reached,13,0.0,Android,superstore
2534,HomeScrActivityClk,16.2,3002657.0,iOS,bath
2535,first_app_open,10,0.0,Android,superstore
2536,LoginOTP_NoEmail_ErrorPopup_Reached,13,0.0,Android,superstore
2537,GetStarted_btnClk,16.5.1,0.0,iOS,bath
2538,AgeScreen_Reached,16.5.1,0.0,iOS,bath
2539,LoginOTP_NoEmail_ErrorPopup_Reached,13,0.0,Android,superstore
2540,GamePlay_LevelExitBtnClk,15.7.5,2742011.0,iPadOS,bath
2541,OnBoardingErrorPopUp,10,0.0,Android,superstore
2542,LoginOTP_NoEmail_ErrorPopup_Reached,13,0.0,Android,superstore
2543,GetStarted_Carousel_moves,13,0.0,Android,playhouse
2544,GetStarted_reached,13,0.0,Android,playhouse
2545,LoginOTP_NoEmail_ErrorPopup_Reached,13,0.0,Android,superstore
2546,PreschoolLearnScreen_CharTrace_Strt,16.5.1,3099045.0,iPadOS,bath
2547,LoginOTP_NoEmail_ErrorPopup_Reached,13,0.0,Android,superstore
2548,Interests_scroll,16.5.1,0.0,iOS,bath
2549,PickSubject_continue,9,0.0,Android,superstore
2550,EnterEmail_reached,9,0.0,Android,superstore
2551,HomeScreen_subscribeBackBtnClk,16.5.1,1991823.0,iOS,bath
2552,AgeScreen_Sel_btn_clk,11,0.0,Android,superstore
2553,AgeScreen_Continue_btn_clk,11,0.0,Android,superstore
2554,Interests_reached,11,0.0,Android,superstore
2555,HomeScreen_Reached,16.5.1,1991823.0,iOS,bath
2556,TermsConditions_reached,15.7.7,0.0,iOS,wonderworld
2557,DefaultPlayer_Created,11,0.0,Android,playhouse
2558,PlanScreen_reached,11,0.0,Android,playhouse
2559,video_playback_paused,16.3.1,2998479.0,iPadOS,doctor
2560,GetStarted_Carousel_moves,13,0.0,Android,superstore
2561,GetStarted_reached,13,0.0,Android,superstore
2562,OnBoardingErrorPopUp,9,0.0,Android,superstore
2563,SplashDownloadedVideo_reached,12,0.0,Android,superstore
2564,OnBoardingErrorPopUp,10,0.0,Android,playhouse
2565,QuestionScreen_Imp_Animation_Reached,16.5.1,917622.0,iOS,superstore
2566,EnterEmail_backClk,10,0.0,Android,superstore
2567,PickSubject_reached,10,0.0,Android,superstore
2568,HomeScreen_playBtnClk,16.5.1,1991823.0,iOS,bath
2569,GamePlay_BoySelectBtnClk,15.7.5,2742011.0,iPadOS,bath
2570,Preschool_lettertracing_end,16.5.1,3099045.0,iPadOS,bath
2571,GamePlay_CatSelectBtnClk,16.5.1,2738993.0,iOS,bath
2572,video_playback_resumed,16.3.1,2998479.0,iPadOS,doctor
2573,InGameScreen_Reached,16.5.1,1991823.0,iOS,bath
2574,SplashLocalAnimationVideo_reached,10,0.0,Android,superstore
2575,SubscriptionScreen_planClk,16.2,3192971.0,iOS,bath
2576,ParentalControl_reached,16.2,3192971.0,iOS,bath
2577,Preschool_rewardscreen,16.5.1,3099045.0,iPadOS,bath
2578,GetStarted_Carousel_moves,9,0.0,Android,wonderworld
2579,homescreen_tutorial_next_btnclck,16.4,2174874.0,iPadOS,doctor
2580,GetStarted_Carousel_moves,13,0.0,Android,playhouse
2581,GetStarted_reached,13,0.0,Android,playhouse
2582,GamePlay_PlayBtnClk,16.5.1,1991823.0,iOS,bath
2583,GetStarted_reached,9,0.0,Android,wonderworld
2584,OnBoardingErrorPopUp,10,0.0,Android,superstore
2585,HomeScreen_playBtnClk,16.5.1,3184292.0,iOS,bakery
2586,GetStarted_Carousel_moves,11,0.0,Android,playhouse
2587,InGameScreen_Reached,16.5.1,3184292.0,iOS,bakery
2588,PickSubject_continue,10,0.0,Android,superstore
2589,EnterEmail_reached,10,0.0,Android,superstore
2590,FeverScrReached,16.5.1,1980609.0,iOS,doctor
2591,GetStarted_btnClk,13,0.0,Android,playhouse
2592,Interests_continueClk,16.5.1,0.0,iOS,bath
2593,PickSubject_reached,16.5.1,0.0,iOS,bath
2594,AgeScreen_Reached,13,0.0,Android,playhouse
2595,GetStarted_btnClk,13,0.0,Android,superstore
2596,AgeScreen_Reached,13,0.0,Android,superstore
2597,TermsConditions_reached,11,0.0,Android,bath
2598,HomeScreen_game_clicked_icon,16.5.1,1975282.0,iPadOS,superstore
2599,ParentalControl_reached,16.5.1,1975282.0,iPadOS,superstore
2600,PreschoolTracingscreen_Rew_Letter,16.5.1,3099045.0,iPadOS,bath
2601,OnBoardingErrorPopUp,10,0.0,Android,playhouse
2602,LoginOTP_email_continue_btn_clk,13,0.0,Android,playhouse
2603,GetStarted_Carousel_moves,11,0.0,Android,superstore
2604,AgeScreen_Login_btn_clk,13,0.0,Android,wonderworld
2605,LoginOTP_email_invalid_PopUp,13,0.0,Android,superstore
2606,LoginOTP_email_invalid_PopUp_Ok_clk,13,0.0,Android,superstore
2607,EnterOTP_screen_reached,13,0.0,Android,playhouse
2608,LoginScreen_reached,13,0.0,Android,wonderworld
2609,AgeScreen_Sel_btn_clk,16.5.1,0.0,iOS,bath
2610,EnterEmail_backClk,9,0.0,Android,superstore
2611,PickSubject_reached,9,0.0,Android,superstore
2612,EnterEmail_backClk,10,0.0,Android,superstore
2613,PickSubject_reached,10,0.0,Android,superstore
2614,LoginScreen_continueBtnClk,11,0.0,Android,kidshospital
2615,GetStarted_btnClk,9,0.0,Android,wonderworld
2616,GetStarted_Carousel_moves,13,0.0,Android,playhouse
2617,GetStarted_btnClk,13,0.0,Android,playhouse
2618,AgeScreen_Reached,13,0.0,Android,playhouse
2619,AgeScreen_Reached,9,0.0,Android,wonderworld
2620,SplashDownloadedVideo_reached,10,0.0,Android,superstore
2621,PickSubject_back,9,0.0,Android,superstore
2622,AgeScreen_back_btn_clk,13,0.0,Android,playhouse
2623,Interests_reached,9,0.0,Android,superstore
2624,GetStarted_reached,13,0.0,Android,playhouse
2625,GetStarted_Carousel_moves,13,0.0,Android,playhouse
2626,GamePlay_IronBtnClk,16.5.1,3192876.0,iOS,bath
2627,OnBoardingErrorPopUp,12,0.0,Android,superstore
2628,OnBoardingErrorPopUp,12,0.0,Android,superstore
2629,PickSubject_back,10,0.0,Android,superstore
2630,Interests_reached,10,0.0,Android,superstore
2631,TermsConditions_selection_no,15.7.7,0.0,iOS,wonderworld
2632,PickAvatar_reached,13,3191935.0,Android,wonderworld
2633,LoginScreen_loginFailure,11,0.0,Android,kidshospital
2634,LoginScreen_loginFailureInformationOk,11,0.0,Android,kidshospital
2635,Interests_backClk,9,0.0,Android,superstore
2636,AgeScreen_Reached,9,0.0,Android,superstore
2637,Interests_backClk,10,0.0,Android,superstore
2638,AgeScreen_Reached,10,0.0,Android,superstore
2639,homescreen_tutorial_next_btnclck,16.4,2174874.0,iPadOS,doctor
2640,AgeScreen_back_btn_clk,10,0.0,Android,superstore
2641,GetStarted_reached,10,0.0,Android,superstore
2642,GetStarted_Carousel_moves,10,0.0,Android,superstore
2643,AgeScreen_Sel_btn_clk,13,0.0,Android,playhouse
2644,AgeScreen_Continue_btn_clk,13,0.0,Android,playhouse
2645,Interests_reached,13,0.0,Android,playhouse
2646,AgeScreen_AgeScrolled,13,0.0,Android,superstore
2647,PickSubject_continue,16.5.1,0.0,iPadOS,doctor
2648,EnterEmail_reached,16.5.1,0.0,iPadOS,doctor
2649,AgeScreen_AgeSelected_cont_btn_clk,13,0.0,Android,superstore
2650,GetStarted_Carousel_moves,12,0.0,Android,kidshospital
2651,GetStarted_reached,12,0.0,Android,kidshospital
2652,GamePlay_ShowerBtnClk,16.5.1,2738993.0,iOS,bath
2653,GetStarted_alreadyRegisteredClk,12,0.0,Android,kidshospital
2654,LoginScreen_reached,12,0.0,Android,kidshospital
2655,ParentalControl_Unsuccesful,16.5.1,1975282.0,iPadOS,superstore
2656,CompulsoryActivityReached,16.5.1,3192876.0,iOS,bath
2657,HomeScrOverlayActScroll,16.5.1,3192876.0,iOS,bath
2658,AgeScreen_back_btn_clk,9,0.0,Android,superstore
2659,GetStarted_reached,9,0.0,Android,superstore
2660,GetStarted_Carousel_moves,9,0.0,Android,superstore
2661,PreschoolLetterTracingScreen_Home_Btn_Clk,16.5.1,3099045.0,iPadOS,bath
2662,AgeScreen_AgeScrolled,16.5.1,0.0,iOS,bath
2663,InGameScreen_Reached,16.5.1,3099045.0,iPadOS,bath
2664,GamePlay_ToothBrushBtnClk,15.7.5,2742011.0,iPadOS,bath
2665,GetStarted_btnClk,13,0.0,Android,playhouse
2666,PlanScreen_ContinueBtnClk,11,0.0,Android,playhouse
2667,AgeScreen_Reached,13,0.0,Android,playhouse
2668,EnterEmail_backClk,12,0.0,Android,superstore
2669,PickSubject_reached,12,0.0,Android,superstore
2670,AgeScreen_Sel_btn_clk,13,0.0,Android,superstore
2671,AgeScreen_Continue_btn_clk,13,0.0,Android,superstore
2672,first_app_open,10,0.0,Android,superstore
2673,Interests_reached,13,0.0,Android,superstore
2674,SplashLocalAnimationVideo_reached,10,0.0,Android,superstore
2675,EnterEmail_backClk,10,0.0,Android,superstore
2676,LoginScreen_close_Btn_Clk,13,0.0,Android,wonderworld
2677,PickSubject_reached,10,0.0,Android,superstore
2678,ParentalControl_success,16.2,3192971.0,iOS,bath
2679,LoginScreen_LoginOTP_Btn_Clk,11,0.0,Android,kidshospital
2680,LoginScreen_LoginOTP_screen_reached,11,0.0,Android,kidshospital
2681,LoginScreen_LoginOTP_Btn_Clk,12,0.0,Android,kidshospital
2682,LoginScreen_LoginOTP_screen_reached,12,0.0,Android,kidshospital
2683,GamePlay_BathroomSceneReached,16.5.1,3099045.0,iPadOS,bath
2684,Interests_continueClk,10,0.0,Android,superstore
2685,PickSubject_continue,10,0.0,Android,superstore
2686,EnterEmail_reached,10,0.0,Android,superstore
2687,GamePlay_BathroomSceneReached,16.5.1,3099045.0,iPadOS,bath
2688,GamePlay_BathroomExitBtnClk,16.5.1,3139131.0,iOS,bath
2689,AgeScreen_back_btn_clk,13,0.0,Android,wonderworld
2690,GetStarted_reached,13,0.0,Android,wonderworld
2691,AgeScreen_AgeSelected_cont_btn_clk,16.5.1,0.0,iOS,bath
2692,GetStarted_Carousel_moves,13,0.0,Android,wonderworld
2693,GetStarted_Carousel_moves,11,0.0,Android,playhouse
2694,PickSubject_back,10,0.0,Android,superstore
2695,Interests_reached,10,0.0,Android,superstore
2696,CompulsoryActivityReached,16.5.1,2738993.0,iOS,bath
2697,HomeScrOverlayActScroll,16.5.1,2738993.0,iOS,bath
2698,GetStarted_Carousel_moves,10,0.0,Android,playhouse
2699,GamePlay_BoySelectBtnClk,16.5.1,1991823.0,iOS,bath
2700,AgeScreen_back_btn_clk,12,0.0,Android,superstore
2701,GetStarted_btnClk,11,0.0,Android,superstore
2702,GetStarted_reached,12,0.0,Android,superstore
2703,LoginOTP_NoEmail_ErrorPopup_Reached,11,0.0,Android,kidshospital
2704,AgeScreen_Reached,11,0.0,Android,superstore
2705,GetStarted_Carousel_moves,12,0.0,Android,superstore
2706,first_app_open,12,0.0,Android,superstore
2707,Interests_backClk,13,0.0,Android,superstore
2708,AgeScreen_Reached,13,0.0,Android,superstore
2709,GetStarted_Carousel_moves,12,0.0,Android,wonderworld
2710,SplashLocalAnimationVideo_reached,12,0.0,Android,wonderworld
2711,GetStarted_btnClk,12,0.0,Android,wonderworld
2712,GetStarted_reached,12,0.0,Android,wonderworld
2713,AgeScreen_Reached,12,0.0,Android,wonderworld
2714,Interests_backClk,10,0.0,Android,superstore
2715,AgeScreen_Reached,10,0.0,Android,superstore
2716,GameRecommendationHomeScreen,,2735038.0,,bath
2717,GetStarted_alreadyRegisteredClk,9,0.0,Android,superstore
2718,LoginScreen_reached,9,0.0,Android,superstore
2719,EnterEmail_Login_btn_clk,12,0.0,Android,superstore
2720,LoginScreen_reached,12,0.0,Android,superstore
2721,AgeScreen_AgeScrolled,9,0.0,Android,wonderworld
2722,GetStarted_reached,10,0.0,Android,playhouse
2723,GamePlay_SinkSceneReached,15.7.5,2742011.0,iPadOS,bath
2724,HomeScrActivityClk,16.5.1,3192876.0,iOS,bath
2725,GameRec_PopUp_Reached,16.5.1,3184292.0,iOS,bakery
2726,Interests_continueClk,13,0.0,Android,playhouse
2727,AgeScreen_Continue_btn_clk,16.5.1,0.0,iOS,bath
2728,Interests_reached,16.5.1,0.0,iOS,bath
2729,GamePlay_SinkSceneReached,15.7.5,2742011.0,iPadOS,bath
2730,PickSubject_continue,12,0.0,Android,superstore
2731,homescreen_tutorial_next_btnclck,16.4,2174874.0,iPadOS,doctor
2732,EnterEmail_reached,12,0.0,Android,superstore
2733,GameRec_Popup_Egg_Tapped,16.5.1,3184292.0,iOS,bakery
2734,GetStarted_btnClk,10,0.0,Android,superstore
2735,AgeScreen_Reached,10,0.0,Android,superstore
2736,EnterEmail_backClk,10,0.0,Android,superstore
2737,Onboarding_SubscriptionScreen_Reached,11,0.0,Android,playhouse
2738,Interests_reached,10,0.0,Android,superstore
2739,SplashLocalAnimationVideo_reached,12,0.0,Android,superstore
2740,EnterEmail_CarouselScrolled,16.5.1,0.0,iPadOS,doctor
2741,OnBoardingErrorPopUp,10,0.0,Android,superstore
2742,OnBoardingErrorPopUp,10,0.0,Android,superstore
2743,AgeScreen_back_btn_clk,10,0.0,Android,superstore
2744,GetStarted_reached,10,0.0,Android,superstore
2745,GetStarted_Carousel_moves,10,0.0,Android,superstore
2746,AgeScreen_back_btn_clk,13,0.0,Android,superstore
2747,GetStarted_reached,13,0.0,Android,superstore
2748,AgeScreen_Login_btn_clk,11,0.0,Android,superstore
2749,LoginScreen_reached,11,0.0,Android,superstore
2750,GetStarted_Carousel_moves,13,0.0,Android,superstore
2751,SplashLocalAnimationVideo_reached,16.6,0.0,iPadOS,doctor
2752,GameRecommendationV2,,2735038.0,,bath
2753,HomeScrActivityClk,16.5.1,2738993.0,iOS,bath
2754,Interests_continueClk,11,0.0,Android,superstore
2755,PickSubject_reached,11,0.0,Android,superstore
2756,HomeScreen_gameplay_ended_html5,16.6,2897336.0,iPadOS,doctor
2757,HomeScreen_Reached,16.6,2897336.0,iPadOS,doctor
2758,GetStarted_btnClk,13,0.0,Android,wonderworld
2759,GamePlay_ToothBrushBtnClk,16.5.1,3139131.0,iOS,bath
2760,AgeScreen_Reached,13,0.0,Android,wonderworld
2761,OnBoardingErrorPopUp,12,0.0,Android,superstore
2762,SplashDownloadedVideo_reached,16.5.1,0.0,iOS,doctor
2763,EnterEmail_CarouselScrolled,16.5.1,0.0,iPadOS,doctor
2764,Interests_scroll,16.5.1,0.0,iOS,bath
2765,AgeScreen_Sel_btn_clk,13,0.0,Android,wonderworld
2766,GetStarted_btnClk,13,0.0,Android,superstore
2767,AgeScreen_Reached,13,0.0,Android,superstore
2768,AgeScreen_Continue_btn_clk,13,0.0,Android,wonderworld
2769,Interests_reached,13,0.0,Android,wonderworld
2770,LoginScreen_LoginOTP_Btn_Clk,11,0.0,Android,superstore
2771,LoginScreen_LoginOTP_screen_reached,11,0.0,Android,superstore
2772,LoginScreen_LoginOTP_Btn_Clk,12,0.0,Android,superstore
2773,Onboarding_SubscriptionScreen_Reached,16.2,3192971.0,iOS,bath
2774,LoginScreen_LoginOTP_screen_reached,12,0.0,Android,superstore
2775,HomeScrCardSwiped,16.1.1,2848755.0,iPadOS,streetsoccer
2776,OnBoardingErrorPopUp,10,0.0,Android,superstore
2777,AgeScreen_AgeScrolled,13,0.0,Android,playhouse
2778,SubscriptionScreen_videoPlayStart,16.2,3192971.0,iOS,bath
2779,GetStarted_Carousel_moves,10,0.0,Android,superstore
2780,GetStarted_reached,10,0.0,Android,superstore
2781,GetStarted_btnClk,10,0.0,Android,superstore
2782,AgeScreen_Reached,10,0.0,Android,superstore
2783,AgeScreen_AgeSelected_cont_btn_clk,9,0.0,Android,wonderworld
2784,GetStarted_btnClk,10,0.0,Android,superstore
2785,homescreen_tutorial_next_btnclck,16.4,2174874.0,iPadOS,doctor
2786,AgeScreen_Reached,10,0.0,Android,superstore
2787,TermsConditions_reached,15.7.7,0.0,iOS,wonderworld
2788,LoginScreen_LoginOTP_Btn_Clk,9,0.0,Android,superstore
2789,LoginScreen_LoginOTP_screen_reached,9,0.0,Android,superstore
2790,ParentalControl_Unsuccesful,16.5.1,1975282.0,iPadOS,superstore
2791,SplashDownloadedVideo_reached,12,0.0,Android,playhouse
2792,PickSubject_continue,13,0.0,Android,playhouse
2793,EnterEmail_reached,13,0.0,Android,playhouse
2794,GamePlay_SinkSceneReached,16.5.1,3139131.0,iOS,bath
2795,GamePlay_SinkSceneReached,16.5.1,3139131.0,iOS,bath
2796,EnterEmail_backClk,12,0.0,Android,superstore
2797,PickSubject_reached,12,0.0,Android,superstore
2798,AgeScreen_AgeScrolled,13,0.0,Android,superstore
2799,AgeScreen_AgeScrolled,10,0.0,Android,superstore
2800,SplashLocalAnimationVideo_reached,16.5.1,0.0,iOS,bath
2801,HomeScreen_playBtnClk,16.1.1,2848755.0,iPadOS,streetsoccer
2802,GetStarted_Carousel_moves,11,0.0,Android,playhouse
2803,AgeScreen_AgeSelected_cont_btn_clk,10,0.0,Android,superstore
2804,LoginOTP_NoEmail_ErrorPopup_Reached,12,0.0,Android,superstore
2805,PickSubject_continue,16.5.1,0.0,iOS,bath
2806,EnterEmail_reached,16.5.1,0.0,iOS,bath
2807,ParentalControl_reached,16.5.1,2779225.0,iPadOS,bikerace
2808,InGameScreen_Reached,16.1.1,2848755.0,iPadOS,streetsoccer
2809,GameOpened,15.6.1,2735038.0,iPadOS,bath
2810,HomeScreen_Reached,15.6.1,2735038.0,iPadOS,bath
2811,homescreen_tutorial_next_btnclck,15.6.1,2735038.0,iPadOS,bath
2812,TermsConditions_selection_yes,15.7.7,0.0,iOS,wonderworld
2813,GetAGrownUpScreen_reached,16.5.1,3139131.0,iOS,bath
2814,GrownUpSoundPlay,16.5.1,3139131.0,iOS,bath
2815,AgeScreen_AgeSelected_cont_btn_clk,13,0.0,Android,superstore
2816,GetStarted_Carousel_moves,12,0.0,Android,superstore
2817,SubscriptionScreen_planClk,16.2,3192971.0,iOS,bath
2818,ParentalControl_reached,16.2,3192971.0,iOS,bath
2819,OnBoardingErrorPopUp,13,0.0,Android,playhouse
2820,homescreen_tutorial_next_btnclck,16.4,2174874.0,iPadOS,doctor
2821,AgeScreen_Sel_btn_clk,10,0.0,Android,superstore
2822,AgeScreen_Continue_btn_clk,10,0.0,Android,superstore
2823,Interests_reached,10,0.0,Android,superstore
2824,EnterEmail_continueClk,15.7.7,0.0,iOS,wonderworld
2825,ParentalControl_Unsuccesful,16.5.1,2779225.0,iPadOS,bikerace
2826,AgeScreen_Sel_btn_clk,13,0.0,Android,superstore
2827,AgeScreen_Continue_btn_clk,13,0.0,Android,superstore
2828,AgeScreen_Sel_btn_clk,9,0.0,Android,wonderworld
2829,ParentalControl_Unsuccesful,16.5.1,1975282.0,iPadOS,superstore
2830,Interests_reached,13,0.0,Android,superstore
2831,LoginOTP_NoEmail_ErrorPopup_Reached,12,0.0,Android,superstore
2832,AgeScreen_Continue_btn_clk,9,0.0,Android,wonderworld
2833,PickSubject_continue,12,0.0,Android,superstore
